date,item_nbr,unit_sales
2017-08-29,1473479,7.1834458377055235
2017-08-29,1473480,6.622118759137016
2017-08-29,1473481,5.925084661444301
2017-08-29,1473482,7.187994153003533
2017-08-29,1473483,6.587834144904702
2017-08-29,1473484,6.354268000766977
2017-08-29,1473486,6.229097943222744
2017-08-29,1473509,6.334793689222851
2017-08-29,1489660,6.934213871257768
2017-08-29,1489741,6.5481887280137885
2017-08-29,1489833,6.331875282688905
2017-08-29,1489836,6.917418571940165
2017-08-29,1489850,6.790404355763661
2017-08-29,1489879,6.857200900157317
2017-08-29,1489895,6.627923278454898
2017-08-29,1489899,6.828765594899542
2017-08-29,1492315,6.713352524602902
2017-08-29,1501508,7.057062247569022
2017-08-29,1501524,6.802614307792342
2017-08-29,1501525,6.706089766802638
2017-08-29,1501579,6.161216046825283
2017-08-29,1501581,6.56274331377306
2017-08-29,1502392,7.069520288394448
2017-08-30,1463881,6.5377743306304845
2017-08-30,1463885,6.56274331377306
2017-08-30,1463992,7.065112416387991
2017-08-30,1463994,6.664978557621421
2017-08-30,1463998,6.656118611656677
2017-08-30,1464005,6.791432659055908
2017-08-30,1464025,6.161216046825283
2017-08-30,1473393,7.064821914351701
2017-08-30,1473394,6.89985052373582
2017-08-30,1473396,6.465233936984818
2017-08-30,1473403,6.951507693353207
2017-08-30,1473404,7.197406601624384
2017-08-30,1473405,6.3080817038301
2017-08-30,1473406,6.828765594899542
2017-08-30,1473409,6.547585019962668
2017-08-30,1473410,7.141757951418403
2017-08-30,1473411,5.90682024331879
2017-08-30,1473412,6.556331503411221
2017-08-30,1473413,6.370374048814077
2017-08-30,1473414,6.637347983722654
2017-08-30,1473415,6.690125598689335
2017-08-30,1473428,7.0004884696831695
2017-08-30,1473474,7.384680709119202
2017-08-30,1473475,6.663050976918383
2017-08-30,1473476,6.785934034297421
2017-08-30,1473477,6.855426120518539
2017-08-30,1473478,7.169300336861362
2017-08-30,1473479,7.016288936417167
2017-08-30,1473480,6.286141223916951
2017-08-30,1473481,6.099190581101488
2017-08-30,1473482,7.046709770496506
2017-08-30,1473483,6.450584449239923
2017-08-30,1473484,6.124288945957818
2017-08-30,1473486,6.146243244922966
2017-08-30,1473509,6.127402330491201
2017-08-30,1489660,6.678896915925878
2017-08-30,1489741,6.46762790908645
2017-08-30,1489833,6.637605539783985
2017-08-30,1489836,6.761398487645733
2017-08-30,1489850,6.675615170051346
2017-08-30,1489879,6.354268000766977
2017-08-30,1489895,6.607625402758197
2017-08-30,1489899,6.698067935179771
2017-08-30,1492315,6.574555658168466
2017-08-30,1501508,7.160977590422211
2017-08-30,1501524,6.754997548619163
2017-08-30,1501525,6.535589400748092
2017-08-30,1501579,6.039359308784116
2017-08-30,1501581,6.124288945957818
2017-08-30,1502392,7.0550013045626745
2017-08-31,1463881,6.734908190761342
2017-08-31,1463885,6.690125598689335
2017-08-31,1463992,7.087683061191127
2017-08-31,1463994,6.857200900157317
2017-08-31,1463998,6.524554708460382
2017-08-31,1464005,6.773791226501837
2017-08-31,1464025,6.496462468470389
2017-08-31,1473393,7.036476898463907
2017-08-31,1473394,6.948435522626574
2017-08-31,1473396,6.3407218144304744
2017-08-31,1473403,7.016330131871163
2017-08-31,1473404,7.170708883614659
2017-08-31,1473405,6.039359308784116
2017-08-31,1473406,6.823727633956729
2017-08-31,1473409,6.563187999801386
2017-08-31,1473410,7.1611068009463965
2017-08-31,1473411,6.075800164458743
2017-08-31,1473412,6.642562721665728
2017-08-31,1473413,6.420175914734715
2017-08-31,1473414,6.593302222508387
2017-08-31,1473415,6.7207125221848205
2017-08-31,1473428,7.073368508022158
2017-08-31,1473474,7.373544693468109
2017-08-31,1473475,6.737255205260735
2017-08-31,1473476,6.853183255169015
2017-08-31,1473477,6.937596609602979
2017-08-31,1473478,7.119407212470946
2017-08-31,1473479,7.02512191228595
2017-08-31,1473480,6.537281363181526
2017-08-31,1473481,6.172656297837542
2017-08-31,1473482,7.074050005464507
2017-08-31,1473483,6.498287444847297
2017-08-31,1473484,6.332428512336005
2017-08-31,1473486,6.081031344611612
2017-08-31,1473509,6.126059818393834
2017-08-31,1489660,6.593543121452189
2017-08-31,1489741,6.463016968375195
2017-08-31,1489833,6.56274331377306
2017-08-31,1489836,6.848046240657477
2017-08-31,1489850,6.632578753315564
2017-08-31,1489879,6.6735917843828005
2017-08-31,1489895,6.607625402758197
2017-08-31,1489899,6.637605539783985
2017-08-31,1492315,6.56274331377306
2017-08-31,1501508,7.140915618165396
2017-08-31,1501524,6.44951443477734
2017-08-31,1501525,6.539468239239143
2017-08-31,1501579,6.3080817038301
2017-08-31,1501581,6.331875282688905
2017-08-31,1502392,7.09446246115837
2017-09-01,1463881,6.656118611656677
2017-09-01,1463885,6.596972838889588
2017-09-01,1463992,7.140253356148553
2017-09-01,1463994,6.823727633956729
2017-09-01,1463998,6.870379087810791
2017-09-01,1464005,6.866057309469275
2017-09-01,1464025,6.574555658168466
2017-09-01,1473393,7.222668648111497
2017-09-01,1473394,7.076556966846463
2017-09-01,1473396,6.594089953625694
2017-09-01,1473403,7.1651382046041245
2017-09-01,1473404,7.214181185377482
2017-09-01,1473405,6.5377743306304845
2017-09-01,1473406,6.999594881495779
2017-09-01,1473409,6.788849146406567
2017-09-01,1473410,7.329947285287748
2017-09-01,1473411,6.372326303610899
2017-09-01,1473412,6.9845218457976275
2017-09-01,1473413,6.616083893044461
2017-09-01,1473414,6.744575353208216
2017-09-01,1473415,6.7856723019665255
2017-09-01,1473428,7.2843946905231425
2017-09-01,1473474,7.46696623489875
2017-09-01,1473475,6.916393411527501
2017-09-01,1473476,7.035348695891179
2017-09-01,1473477,7.010841001438868
2017-09-01,1473478,7.2671353997503
2017-09-01,1473479,7.244145487770243
2017-09-01,1473480,6.79922272440547
2017-09-01,1473481,6.468549213710476
2017-09-01,1473482,7.209003739117731
2017-09-01,1473483,6.616736340788671
2017-09-01,1473484,6.5450704284148875
2017-09-01,1473486,6.4171643624258214
2017-09-01,1473509,6.663305754958584
2017-09-01,1489660,6.83271139548086
2017-09-01,1489741,6.661906286261079
2017-09-01,1489833,6.767661283438605
2017-09-01,1489836,6.818596751944429
2017-09-01,1489850,6.917023373443155
2017-09-01,1489879,4.860001779968491
2017-09-01,1489895,6.754997548619163
2017-09-01,1489899,6.754997548619163
2017-09-01,1492315,6.713352524602902
2017-09-01,1501508,7.186188017902177
2017-09-01,1501524,6.510797546220851
2017-09-01,1501525,6.691850820535726
2017-09-01,1501579,6.432363202993116
2017-09-01,1501581,6.779793320451609
2017-09-01,1502392,7.274346784276951
2017-09-02,1463881,6.627923278454898
2017-09-02,1463885,6.5377743306304845
2017-09-02,1463992,6.857200900157317
2017-09-02,1463994,6.664978557621421
2017-09-02,1463998,6.195156162140293
2017-09-02,1464005,6.550492863214452
2017-09-02,1464025,6.607625402758197
2017-09-02,1473393,7.018263282586149
2017-09-02,1473394,6.801229505672972
2017-09-02,1473396,6.059902494748634
2017-09-02,1473403,6.8769436855941555
2017-09-02,1473404,7.0747844711182175
2017-09-02,1473405,6.331875282688905
2017-09-02,1473406,6.7856723019665255
2017-09-02,1473409,6.327910073966051
2017-09-02,1473410,7.0947233313686855
2017-09-02,1473411,5.554753962375031
2017-09-02,1473412,6.626672144003956
2017-09-02,1473413,5.947730897624376
2017-09-02,1473414,6.564051621958828
2017-09-02,1473415,6.646998942913891
2017-09-02,1473428,7.030334269636463
2017-09-02,1473474,7.3298449788724565
2017-09-02,1473475,6.517126183984515
2017-09-02,1473476,6.623198378958889
2017-09-02,1473477,6.731842933985702
2017-09-02,1473478,7.069832117900502
2017-09-02,1473479,7.102766951866291
2017-09-02,1473480,6.515094380736079
2017-09-02,1473481,5.923162903925645
2017-09-02,1473482,6.954285154094414
2017-09-02,1473483,6.259685996250531
2017-09-02,1473484,5.7207111746686765
2017-09-02,1473486,6.1765942871093955
2017-09-02,1473509,5.857862108608875
2017-09-02,1489660,6.179176482733969
2017-09-02,1489741,5.997546893854411
2017-09-02,1489833,6.39539204066679
2017-09-02,1489836,6.861665279438015
2017-09-02,1489850,6.077908700495635
2017-09-02,1489879,6.3080817038301
2017-09-02,1489895,6.331875282688905
2017-09-02,1489899,6.44951443477734
2017-09-02,1492315,6.44951443477734
2017-09-02,1501508,7.008081947972002
2017-09-02,1501524,6.617935805169496
2017-09-02,1501525,6.284683997327901
2017-09-02,1501579,6.226511014835565
2017-09-02,1501581,6.282723810177272
2017-09-02,1502392,7.005605553761079
2017-09-03,1463881,6.823727633956729
2017-09-03,1463885,6.698067935179771
2017-09-03,1463992,7.104939698582374
2017-09-03,1463994,7.024255802729014
2017-09-03,1463998,6.698067935179771
2017-09-03,1464005,6.773791226501837
2017-09-03,1464025,6.56274331377306
2017-09-03,1473393,7.079553811007289
2017-09-03,1473394,6.851717499520339
2017-09-03,1473396,6.184360103369805
2017-09-03,1473403,6.841569750158692
2017-09-03,1473404,7.10823986108068
2017-09-03,1473405,6.496462468470389
2017-09-03,1473406,6.754997548619163
2017-09-03,1473409,6.4790656843881775
2017-09-03,1473410,7.10877327179902
2017-09-03,1473411,6.182180106597382
2017-09-03,1473412,6.760491745427566
2017-09-03,1473413,6.24592247887631
2017-09-03,1473414,6.557225415031967
2017-09-03,1473415,6.4658739286475875
2017-09-03,1473428,6.986001229242382
2017-09-03,1473474,7.370705033690515
2017-09-03,1473475,6.478896319819588
2017-09-03,1473476,6.74114168043804
2017-09-03,1473477,6.800225131655855
2017-09-03,1473478,7.024890473795838
2017-09-03,1473479,6.9537401903007385
2017-09-03,1473480,6.569704908226502
2017-09-03,1473481,6.155233240951084
2017-09-03,1473482,6.999530002314054
2017-09-03,1473483,6.264325536664197
2017-09-03,1473484,6.311162197966427
2017-09-03,1473486,6.117327496715178
2017-09-03,1473509,5.89935360292567
2017-09-03,1489660,6.328864565292347
2017-09-03,1489741,6.185228900697048
2017-09-03,1489833,6.843351286141285
2017-09-03,1489836,6.767661283438605
2017-09-03,1489850,6.685176891367575
2017-09-03,1489879,6.39539204066679
2017-09-03,1489895,6.161216046825283
2017-09-03,1489899,6.773791226501837
2017-09-03,1492315,6.48150460701653
2017-09-03,1501508,7.107880821674588
2017-09-03,1501524,6.617935805169496
2017-09-03,1501525,6.363501785524475
2017-09-03,1501579,6.039359308784116
2017-09-03,1501581,6.5377743306304845
2017-09-03,1502392,7.030192457346107
2017-09-04,1463881,6.838574622042377
2017-09-04,1463885,6.779793320451609
2017-09-04,1463992,7.196312627092597
2017-09-04,1463994,6.818596751944429
2017-09-04,1463998,6.7207125221848205
2017-09-04,1464005,7.019519630583334
2017-09-04,1464025,6.741758511411071
2017-09-04,1473393,7.154473591456019
2017-09-04,1473394,6.981921303371812
2017-09-04,1473396,6.256170380629946
2017-09-04,1473403,7.071267734367753
2017-09-04,1473404,7.222091187810621
2017-09-04,1473405,6.3080817038301
2017-09-04,1473406,6.986267022996402
2017-09-04,1473409,6.604032337316054
2017-09-04,1473410,7.220152387764887
2017-09-04,1473411,5.800052903735844
2017-09-04,1473412,6.767661283438605
2017-09-04,1473413,6.268177892094445
2017-09-04,1473414,6.710770747733555
2017-09-04,1473415,6.596972838889588
2017-09-04,1473428,7.080914223753619
2017-09-04,1473474,7.436357506807346
2017-09-04,1473475,6.884899172271118
2017-09-04,1473476,6.906079452743976
2017-09-04,1473477,6.881280547834136
2017-09-04,1473478,7.198078781166495
2017-09-04,1473479,7.110050963588387
2017-09-04,1473480,6.623348036570942
2017-09-04,1473481,6.090267973075818
2017-09-04,1473482,7.1230034175416135
2017-09-04,1473483,6.6310345290287085
2017-09-04,1473484,6.422765749167143
2017-09-04,1473486,6.3938125159892305
2017-09-04,1473509,6.297959976847144
2017-09-04,1489660,6.605090190812507
2017-09-04,1489741,6.534740213332545
2017-09-04,1489833,6.44951443477734
2017-09-04,1489836,6.954166918442201
2017-09-04,1489850,6.726572313177526
2017-09-04,1489879,6.818596751944429
2017-09-04,1489895,6.596972838889588
2017-09-04,1489899,6.848046240657477
2017-09-04,1492315,6.656118611656677
2017-09-04,1501508,7.217819405803784
2017-09-04,1501524,6.690125598689335
2017-09-04,1501525,6.732241819815444
2017-09-04,1501579,6.39539204066679
2017-09-04,1501581,6.5377743306304845
2017-09-04,1502392,7.197394598526671
2017-09-05,1463881,6.818596751944429
2017-09-05,1463885,6.910138024728481
2017-09-05,1463992,7.197406601624384
2017-09-05,1463994,6.773791226501837
2017-09-05,1463998,6.898823598382904
2017-09-05,1464005,7.10823986108068
2017-09-05,1464025,6.848046240657477
2017-09-05,1473393,7.140498921805905
2017-09-05,1473394,6.996292964377975
2017-09-05,1473396,6.4916420991921076
2017-09-05,1473403,7.103480681895644
2017-09-05,1473404,7.202793341103025
2017-09-05,1473405,6.510797546220851
2017-09-05,1473406,6.983513136661652
2017-09-05,1473409,6.666251172131153
2017-09-05,1473410,7.281591816557336
2017-09-05,1473411,6.160720720411622
2017-09-05,1473412,6.881441049439879
2017-09-05,1473413,6.2326504125717905
2017-09-05,1473414,6.788774328357027
2017-09-05,1473415,6.861665279438015
2017-09-05,1473428,7.175815396352797
2017-09-05,1473474,7.469574685929086
2017-09-05,1473475,6.807262706083624
2017-09-05,1473476,7.08119825331449
2017-09-05,1473477,6.914301864025305
2017-09-05,1473478,7.015110702236894
2017-09-05,1473479,7.121064745616791
2017-09-05,1473480,6.51013707285641
2017-09-05,1473481,6.217725449923099
2017-09-05,1473482,7.194384507469311
2017-09-05,1473483,6.683034723209702
2017-09-05,1473484,6.598970287835223
2017-09-05,1473486,6.547836697835397
2017-09-05,1473509,6.4724143999208135
2017-09-05,1489660,6.6502395425485785
2017-09-05,1489741,6.544702394174722
2017-09-05,1489833,6.226511014835565
2017-09-05,1489836,7.037930116945237
2017-09-05,1489850,6.685315899702905
2017-09-05,1489879,6.773791226501837
2017-09-05,1489895,6.596972838889588
2017-09-05,1489899,6.866057309469275
2017-09-05,1492315,6.797078647811866
2017-09-05,1501508,7.232706977828624
2017-09-05,1501524,6.44951443477734
2017-09-05,1501525,6.43498905259395
2017-09-05,1501579,6.39539204066679
2017-09-05,1501581,4.412300856834652
2017-09-05,1502392,7.2400281943620435
2017-09-06,1463881,6.56274331377306
2017-09-06,1463885,6.6735917843828005
2017-09-06,1463992,7.098192343972326
2017-09-06,1463994,6.585957192988778
2017-09-06,1463998,6.550492863214452
2017-09-06,1464005,6.874632625419423
2017-09-06,1464025,6.48150460701653
2017-09-06,1473393,6.958838605247443
2017-09-06,1473394,6.8932152870270595
2017-09-06,1473396,6.508204542492628
2017-09-06,1473403,6.873926948193619
2017-09-06,1473404,7.10823986108068
2017-09-06,1473405,6.161216046825283
2017-09-06,1473406,6.808043476166022
2017-09-06,1473409,6.486873921118891
2017-09-06,1473410,7.116933277089874
2017-09-06,1473411,6.067571370562678
2017-09-06,1473412,6.698193336667013
2017-09-06,1473413,6.000514849112277
2017-09-06,1473414,6.602151369223751
2017-09-06,1473415,6.3080817038301
2017-09-06,1473428,7.099164409638675
2017-09-06,1473474,7.373266228092916
2017-09-06,1473475,6.522390684692776
2017-09-06,1473476,6.877211320466396
2017-09-06,1473477,6.7427657015534415
2017-09-06,1473478,6.133486379949126
2017-09-06,1473479,7.170081376438263
2017-09-06,1473480,6.286141223916951
2017-09-06,1473481,6.143006730208203
2017-09-06,1473482,7.041503138986686
2017-09-06,1473483,6.358591130644493
2017-09-06,1473484,5.853575848499942
2017-09-06,1473486,5.666476986194915
2017-09-06,1473509,5.461853116609866
2017-09-06,1489660,6.058872869746384
2017-09-06,1489741,6.395994752612032
2017-09-06,1489833,6.656118611656677
2017-09-06,1489836,6.857200900157317
2017-09-06,1489850,6.599228513269344
2017-09-06,1489879,6.7207125221848205
2017-09-06,1489895,6.4658739286475875
2017-09-06,1489899,6.705807189178684
2017-09-06,1492315,5.800052903735844
2017-09-06,1501508,7.062794218527121
2017-09-06,1501524,6.375399955160673
2017-09-06,1501525,6.361907562635599
2017-09-06,1501579,6.083877907186052
2017-09-06,1501581,6.6735917843828005
2017-09-06,1502392,7.1355352072431515
2017-09-07,1463881,6.44951443477734
2017-09-07,1463885,6.124288945957818
2017-09-07,1463992,7.031190226451435
2017-09-07,1463994,6.681970379894456
2017-09-07,1463998,6.331875282688905
2017-09-07,1464005,6.833713636336338
2017-09-07,1464025,6.226511014835565
2017-09-07,1473393,6.960139897378644
2017-09-07,1473394,6.7353721693210575
2017-09-07,1473396,6.246324847657657
2017-09-07,1473403,6.892616308817839
2017-09-07,1473404,7.063129071679418
2017-09-07,1473405,6.195156162140293
2017-09-07,1473406,6.6735917843828005
2017-09-07,1473409,6.334679214215047
2017-09-07,1473410,7.080790543645094
2017-09-07,1473411,6.020621304295661
2017-09-07,1473412,6.514122574671629
2017-09-07,1473413,5.801826469064057
2017-09-07,1473414,6.425265421124075
2017-09-07,1473415,6.496462468470389
2017-09-07,1473428,6.986039608805484
2017-09-07,1473474,7.328369315079969
2017-09-07,1473475,6.547421327431854
2017-09-07,1473476,6.750254162109355
2017-09-07,1473477,6.756611035018195
2017-09-07,1473478,6.153508125540922
2017-09-07,1473479,7.06244690209004
2017-09-07,1473480,5.986690246301704
2017-09-07,1473481,6.182986364160051
2017-09-07,1473482,6.980834804899998
2017-09-07,1473483,6.205612824669979
2017-09-07,1473484,5.915214161770095
2017-09-07,1473486,6.152137383809962
2017-09-07,1473509,5.2042621335377
2017-09-07,1489660,5.54382628292481
2017-09-07,1489741,6.190930819080453
2017-09-07,1489833,6.585957192988778
2017-09-07,1489836,6.7207125221848205
2017-09-07,1489850,6.035786793322546
2017-09-07,1489879,6.195156162140293
2017-09-07,1489895,6.331875282688905
2017-09-07,1489899,6.617935805169496
2017-09-07,1492315,5.716373305579739
2017-09-07,1501508,7.142470579390304
2017-09-07,1501524,6.39539204066679
2017-09-07,1501525,6.5696342490022355
2017-09-07,1501579,5.871908758202614
2017-09-07,1501581,6.39539204066679
2017-09-07,1502392,7.052211887828269
2017-09-08,1463881,6.713352524602902
2017-09-08,1463885,6.574555658168466
2017-09-08,1463992,7.055023982410913
2017-09-08,1463994,6.767661283438605
2017-09-08,1463998,6.574555658168466
2017-09-08,1464005,6.857200900157317
2017-09-08,1464025,6.3080817038301
2017-09-08,1473393,7.16818037670015
2017-09-08,1473394,6.989147747781232
2017-09-08,1473396,6.699343037184785
2017-09-08,1473403,7.161976975361779
2017-09-08,1473404,7.191879532851631
2017-09-08,1473405,6.44951443477734
2017-09-08,1473406,6.991684735241712
2017-09-08,1473409,6.841264543831493
2017-09-08,1473410,7.272299732719235
2017-09-08,1473411,6.159302273734575
2017-09-08,1473412,6.881181729700394
2017-09-08,1473413,6.54447375504075
2017-09-08,1473414,6.770797704689699
2017-09-08,1473415,6.7278952269049155
2017-09-08,1473428,7.151069290451012
2017-09-08,1473474,7.445825004174374
2017-09-08,1473475,6.935797126847861
2017-09-08,1473476,7.005595425489094
2017-09-08,1473477,6.963389626411031
2017-09-08,1473478,6.795284124366093
2017-09-08,1473479,7.201433760998745
2017-09-08,1473480,6.708590815377228
2017-09-08,1473481,6.290197907419848
2017-09-08,1473482,7.155851353616601
2017-09-08,1473483,6.623427825155041
2017-09-08,1473484,6.579667114324119
2017-09-08,1473486,6.40899007547883
2017-09-08,1473509,6.633198203754147
2017-09-08,1489660,6.388854490705899
2017-09-08,1489741,6.629492510009402
2017-09-08,1489833,6.698067935179771
2017-09-08,1489836,6.828765594899542
2017-09-08,1489850,6.84685664875495
2017-09-08,1489879,6.7278952269049155
2017-09-08,1489895,6.797078647811866
2017-09-08,1489899,6.713352524602902
2017-09-08,1492315,6.550492863214452
2017-09-08,1501508,7.230393236644538
2017-09-08,1501524,6.596972838889588
2017-09-08,1501525,6.571829352704497
2017-09-08,1501579,6.282723810177272
2017-09-08,1501581,6.734908190761342
2017-09-08,1502392,7.257331752379738
2017-09-09,1463881,5.800052903735844
2017-09-09,1463885,6.331875282688905
2017-09-09,1463992,6.938110809499753
2017-09-09,1463994,6.48150460701653
2017-09-09,1463998,6.195156162140293
2017-09-09,1464005,7.002176099087114
2017-09-09,1464025,6.282723810177272
2017-09-09,1473393,6.936254855669501
2017-09-09,1473394,6.82247928019625
2017-09-09,1473396,6.257317769336592
2017-09-09,1473403,6.815247052963482
2017-09-09,1473404,7.024255802729014
2017-09-09,1473405,5.871908758202614
2017-09-09,1473406,6.773791226501837
2017-09-09,1473409,6.100578543979676
2017-09-09,1473410,7.096299611136221
2017-09-09,1473411,6.071116810376532
2017-09-09,1473412,6.554622708419702
2017-09-09,1473413,5.92652091708816
2017-09-09,1473414,6.411642334999225
2017-09-09,1473415,6.4658739286475875
2017-09-09,1473428,6.81314811796371
2017-09-09,1473474,7.302059105214562
2017-09-09,1473475,6.155161502019815
2017-09-09,1473476,6.7096035473285
2017-09-09,1473477,6.6877667334546445
2017-09-09,1473478,6.77773674276216
2017-09-09,1473479,6.963788423085355
2017-09-09,1473480,6.44145334043532
2017-09-09,1473481,6.0540965679382115
2017-09-09,1473482,6.960379919556071
2017-09-09,1473483,6.278005468967556
2017-09-09,1473484,5.322768787697432
2017-09-09,1473486,5.856759528598526
2017-09-09,1473509,6.076317475990377
2017-09-09,1489660,6.316626501093978
2017-09-09,1489741,6.011202401010887
2017-09-09,1489833,6.4658739286475875
2017-09-09,1489836,6.690125598689335
2017-09-09,1489850,6.286219136507815
2017-09-09,1489879,6.607625402758197
2017-09-09,1489895,6.375399955160673
2017-09-09,1489899,6.6735917843828005
2017-09-09,1492315,6.414349232056878
2017-09-09,1501508,7.04407535811284
2017-09-09,1501524,6.510797546220851
2017-09-09,1501525,6.133222009338786
2017-09-09,1501579,5.934578873666095
2017-09-09,1501581,6.195156162140293
2017-09-09,1502392,6.922646605063352
2017-09-10,1463881,6.705807189178684
2017-09-10,1463885,6.039359308784116
2017-09-10,1463992,6.972182788426685
2017-09-10,1463994,6.690125598689335
2017-09-10,1463998,6.3080817038301
2017-09-10,1464005,6.941403698742134
2017-09-10,1464025,6.838574622042377
2017-09-10,1473393,7.017109105280063
2017-09-10,1473394,6.832282861507969
2017-09-10,1473396,5.985637801789658
2017-09-10,1473403,6.85101849742661
2017-09-10,1473404,7.098192343972326
2017-09-10,1473405,6.39539204066679
2017-09-10,1473406,6.754997548619163
2017-09-10,1473409,5.931691346253394
2017-09-10,1473410,7.095337810714447
2017-09-10,1473411,5.909304292209341
2017-09-10,1473412,6.559480067029854
2017-09-10,1473413,6.3075167253367646
2017-09-10,1473414,6.423954808242356
2017-09-10,1473415,6.039359308784116
2017-09-10,1473428,6.920246440517836
2017-09-10,1473474,7.345576952497888
2017-09-10,1473475,6.556797128003308
2017-09-10,1473476,6.713017029153635
2017-09-10,1473477,6.685389466729797
2017-09-10,1473478,6.651528253444946
2017-09-10,1473479,6.861483676858463
2017-09-10,1473480,6.50097075856646
2017-09-10,1473481,5.867608500102206
2017-09-10,1473482,6.972654676298235
2017-09-10,1473483,6.241934474254148
2017-09-10,1473484,5.429656738365071
2017-09-10,1473486,5.517451965160833
2017-09-10,1473509,5.953805484378831
2017-09-10,1489660,4.944431023791665
2017-09-10,1489741,6.015467539511915
2017-09-10,1489833,6.646998942913891
2017-09-10,1489836,6.375399955160673
2017-09-10,1489850,6.288471866757597
2017-09-10,1489879,6.734908190761342
2017-09-10,1489895,6.161216046825283
2017-09-10,1489899,6.48150460701653
2017-09-10,1492315,6.161216046825283
2017-09-10,1501508,7.049667707928116
2017-09-10,1501524,6.924501291343871
2017-09-10,1501525,6.0038689643157745
2017-09-10,1501579,6.083877907186052
2017-09-10,1501581,6.255609474815195
2017-09-10,1502392,7.0842797801992505
2017-09-11,1463881,6.947865115088061
2017-09-11,1463885,6.818596751944429
2017-09-11,1463992,7.1388285455209575
2017-09-11,1463994,6.734908190761342
2017-09-11,1463998,6.596972838889588
2017-09-11,1464005,6.866057309469275
2017-09-11,1464025,6.681970379894456
2017-09-11,1473393,7.108151383549228
2017-09-11,1473394,6.974986547580162
2017-09-11,1473396,6.47743018744265
2017-09-11,1473403,7.089635432697484
2017-09-11,1473404,7.255188300601829
2017-09-11,1473405,6.524554708460382
2017-09-11,1473406,6.9779122212533355
2017-09-11,1473409,6.544816655094008
2017-09-11,1473410,7.205377270265874
2017-09-11,1473411,5.987110553498192
2017-09-11,1473412,6.905170636310514
2017-09-11,1473413,6.109134082379921
2017-09-11,1473414,6.634991612667246
2017-09-11,1473415,6.6735917843828005
2017-09-11,1473428,7.074810997543096
2017-09-11,1473474,7.446177627792476
2017-09-11,1473475,6.807181812934813
2017-09-11,1473476,6.941701263511306
2017-09-11,1473477,6.868982090721064
2017-09-11,1473478,7.280321221421385
2017-09-11,1473479,7.181956515987324
2017-09-11,1473480,6.536969641861093
2017-09-11,1473481,5.918324420904252
2017-09-11,1473482,7.116920665516094
2017-09-11,1473483,6.510390171122128
2017-09-11,1473484,6.508261121922545
2017-09-11,1473486,6.312523438186805
2017-09-11,1473509,6.212605083383778
2017-09-11,1489660,6.505292242784117
2017-09-11,1489741,6.588768573497203
2017-09-11,1489833,6.887002699067728
2017-09-11,1489836,6.823727633956729
2017-09-11,1489850,6.722611215618715
2017-09-11,1489879,6.797078647811866
2017-09-11,1489895,6.574555658168466
2017-09-11,1489899,6.813369800735738
2017-09-11,1492315,6.331875282688905
2017-09-11,1501508,7.213296577742989
2017-09-11,1501524,6.938110809499753
2017-09-11,1501525,6.476470004735973
2017-09-11,1501579,6.255609474815195
2017-09-11,1501581,6.607625402758197
2017-09-11,1502392,7.14814242505742
2017-09-12,1463881,6.938110809499753
2017-09-12,1463885,6.690125598689335
2017-09-12,1463992,7.187352243580319
2017-09-12,1463994,6.791432659055908
2017-09-12,1463998,6.375399955160673
2017-09-12,1464005,7.08040061166058
2017-09-12,1464025,6.767661283438605
2017-09-12,1473393,7.108843536146278
2017-09-12,1473394,7.047134292064867
2017-09-12,1473396,6.5316388602272735
2017-09-12,1473403,7.092831400694411
2017-09-12,1473404,7.237061395765601
2017-09-12,1473405,6.255609474815195
2017-09-12,1473406,6.938110809499753
2017-09-12,1473409,6.6224790399093445
2017-09-12,1473410,7.2229422847896405
2017-09-12,1473411,6.252566844188298
2017-09-12,1473412,6.863558197206586
2017-09-12,1473413,6.281542969012238
2017-09-12,1473414,6.748691036260577
2017-09-12,1473415,6.741758511411071
2017-09-12,1473428,7.183956647962787
2017-09-12,1473474,7.429535127597594
2017-09-12,1473475,6.898804329421485
2017-09-12,1473476,7.004326080649639
2017-09-12,1473477,6.874442655248706
2017-09-12,1473478,7.327790137499117
2017-09-12,1473479,7.196177678053292
2017-09-12,1473480,6.5837085226104755
2017-09-12,1473481,6.456937456658736
2017-09-12,1473482,7.170090052632939
2017-09-12,1473483,6.554265085373543
2017-09-12,1473484,6.5542033872823975
2017-09-12,1473486,6.426963892747295
2017-09-12,1473509,6.27797894943879
2017-09-12,1489660,6.734394888417575
2017-09-12,1489741,6.659079351646965
2017-09-12,1489833,6.705807189178684
2017-09-12,1489836,6.963335605465437
2017-09-12,1489850,6.611923939963882
2017-09-12,1489879,6.664978557621421
2017-09-12,1489895,6.656118611656677
2017-09-12,1489899,6.833713636336338
2017-09-12,1492315,6.705807189178684
2017-09-12,1501508,7.1708262618634215
2017-09-12,1501524,6.878819851256843
2017-09-12,1501525,6.925219960389933
2017-09-12,1501579,6.48150460701653
2017-09-12,1501581,6.524554708460382
2017-09-12,1502392,7.170666859091729
2017-09-13,1463881,6.617935805169496
2017-09-13,1463885,6.627923278454898
2017-09-13,1463992,7.046630755634303
2017-09-13,1463994,6.627923278454898
2017-09-13,1463998,5.989937658314456
2017-09-13,1464005,6.947865115088061
2017-09-13,1464025,6.48150460701653
2017-09-13,1473393,6.9992053493457265
2017-09-13,1473394,6.860698285971124
